9;arms_factory;3023;13.05;1572.88;2.07;0
9;arms_factory;3062;12.28;1586;6.2;0
9;arms_factory;3038;11.25;1590.38;1.48;0
9;arms_factory;3040;12.6;1579;4.14;0
9;arms_factory;3042;11.45;1586;1.98;0
9;industrial_complex;3033;12.15;1569.38;3.19;0
9;industrial_complex;3036;11.73;1583.38;6.2;0
9;industrial_complex;3042;10.78;1587.75;2.59;0
9;industrial_complex;3019;12.2;1585.13;0.43;0
9;industrial_complex;3056;11.98;1586;1.63;0
9;industrial_complex;3016;12.05;1579.88;4.65;0
9;air_base;3026.2;12.5;1581.67;3.03;0
9;bunker;3051;11.15;1590.38;3.69;0
9;bunker;3032;10.45;1589.5;1.54;0
9;bunker;3050;12.7;1579;3.1;0
9;bunker;3063;12.4;1588.63;5.76;0
9;bunker;3053;11;1588.63;2.14;0
9;bunker;3023;11;1590.38;5.16;0
9;bunker;3046;11.73;1585.13;0.08;0
9;bunker;3021;12.65;1575.5;4.21;0
9;bunker;3033;12.15;1570.25;0.59;0
9;bunker;3016;11.88;1583.38;2.15;0
9;bunker;3023;13.55;1572;4.81;0
9;bunker;3034;11.3;1593;2.65;0
9;bunker;3052;12.2;1585.13;0.5;0
9;bunker;3032;12.13;1579.88;0.6;0
9;anti_air_building;3026;10.95;1589.5;4.72;0
9;anti_air_building;3037;11.25;1586.88;1.1;0
9;anti_air_building;3017;11.95;1583.38;3.76;0
9;synthetic_refinery;3040;12.63;1574.63;5.32;0
9;nuclear_reactor;3027;11.23;1587.75;4.37;0
10;arms_factory;3153;10.5;1623.63;6.2;0
10;arms_factory;3128;10.13;1609.63;1.48;0
10;arms_factory;3139;9.82;1614;4.14;0
10;arms_factory;3121;9.9;1619.25;1.98;0
10;arms_factory;3134;9.85;1615.75;3.19;0
10;arms_factory;3120;9.95;1607.88;6.2;0
10;industrial_complex;3137;9.8;1622.75;2.59;0
10;industrial_complex;3120;10;1609.63;0.43;0
10;industrial_complex;3152;10.5;1627.13;1.63;0
10;industrial_complex;3139;9.8;1621.88;4.65;0
10;industrial_complex;3145;9.9;1628.88;1.03;0
10;industrial_complex;3134;9.9;1611.38;3.69;0
10;air_base;3130.59;9.8;1617.78;2.74;0
10;bunker;3116;9.9;1623.63;3.1;0
10;bunker;3149;10.4;1630.63;5.76;0
10;bunker;3117;9.98;1611.38;2.14;0
10;bunker;3133;9.8;1621.88;5.16;0
10;bunker;3144;9.9;1628.88;0.08;0
10;bunker;3130;10.03;1610.5;4.21;0
10;bunker;3122;9.9;1617.5;0.59;0
10;bunker;3139;9.8;1611.38;2.15;0
10;bunker;3143;9.8;1617.5;4.81;0
10;anti_air_building;3119;9.88;1621;2.65;0
10;anti_air_building;3132;9.8;1621;0.5;0
10;anti_air_building;3119;10;1610.5;0.6;0
10;synthetic_refinery;3136;9.8;1621.88;4.72;0
10;nuclear_reactor;3153;10.43;1628.88;3.76;0
12;arms_factory;3232;10.3;1708.5;3.19;0
12;arms_factory;3235;9.85;1708.5;6.2;0
12;arms_factory;3238;9.8;1708.5;2.59;0
12;arms_factory;3228;10.4;1709.38;0.43;0
12;arms_factory;3231;10.4;1709.38;1.63;0
12;arms_factory;3234;10;1709.38;4.65;0
12;industrial_complex;3237;9.8;1709.38;1.03;0
12;industrial_complex;3228;10.4;1710.25;3.69;0
12;industrial_complex;3231;10.4;1710.25;1.54;0
12;industrial_complex;3234;10.1;1710.25;3.1;0
12;industrial_complex;3237;9.8;1710.25;5.76;0
12;industrial_complex;3228;10.4;1711.13;2.14;0
12;air_base;3221.85;10.7;1708.75;4.86;0
12;naval_base;3187;9.5;1719;-1.82;1885
12;naval_base;3186;9.5;1726.88;-1.57;1885
12;naval_base;3185;9.53;1717.25;-2.36;1885
12;bunker;3231;10.4;1712;2.15;0
12;bunker;3198;10.3;1729.5;4.81;0
12;bunker;3229;10.35;1702.38;2.65;0
12;bunker;3203;10.32;1724.25;0.5;0
12;bunker;3210;9.9;1709.38;0.6;0
12;bunker;3242;9.9;1699.75;4.72;0
12;bunker;3190;10.07;1731.25;1.1;0
12;bunker;3211;10.4;1723.38;3.76;0
12;bunker;3194;10.3;1715.5;5.32;0
12;bunker;3224;10.4;1691.88;3.17;0
12;bunker;3230;9.8;1697.13;4.37;0
12;bunker;3241;9.8;1719;2.21;0
12;bunker;3216;10.57;1712.88;3.77;0
12;bunker;3228;10;1719.88;0.15;0
12;bunker;3208;9.8;1699.75;4.27;0
12;bunker;3204;10.07;1709.38;5.84;0
12;bunker;3219;10.4;1723.38;2.22;0
12;bunker;3188;9.73;1711.13;4.88;0
12;bunker;3218;10.05;1691;2.72;0
12;coastal_bunker;3187;9.5;1719;-1.82;0
12;coastal_bunker;3183;9.5;1716.38;-2.36;0
12;coastal_bunker;3186;9.5;1726.88;-1.57;0
12;dockyard;3186;9.5;1729.5;-1.57;0
12;anti_air_building;3220;10.32;1696.25;1.27;0
12;anti_air_building;3223;10.3;1696.25;5.39;0
12;anti_air_building;3217;10.23;1697.13;3.23;0
12;synthetic_refinery;3220;10.32;1697.13;4.44;0
12;nuclear_reactor;3216;10.3;1698;3.84;0
13;arms_factory;3190;9.75;1757.5;2.59;0
13;arms_factory;3189;9.85;1749.63;0.43;0
13;arms_factory;3195;10.3;1754.88;1.63;0
13;arms_factory;3181;9.65;1749.63;4.65;0
13;arms_factory;3209;9.7;1763.63;1.03;0
13;arms_factory;3194;10.25;1742.63;3.69;0
13;industrial_complex;3187;9.82;1744.38;1.54;0
13;industrial_complex;3195;9.7;1761.88;3.1;0
13;industrial_complex;3203;9.73;1738.25;5.76;0
13;industrial_complex;3160;9.7;1743.5;2.14;0
13;industrial_complex;3190;9.9;1737.38;5.16;0
13;industrial_complex;3213;10.4;1750.5;0.08;0
13;air_base;3197.52;10.3;1750.85;3.21;0
13;naval_base;3184;9.6;1741.75;-0.59;1885
13;naval_base;3161;9.55;1745.25;-4.47;1885
13;naval_base;3188;9.5;1739.13;-1.37;1885
13;naval_base;3184;9.5;1761;-1.82;1660
13;naval_base;3173;9.5;1746.13;-1.11;1885
13;naval_base;3152;9.5;1750.5;-1.57;2107
13;naval_base;3194;9.5;1764.5;-2.9;1660
13;naval_base;3208;9.53;1766.25;-3.34;1434
13;naval_base;3220;9.55;1764.5;-3.34;1434
13;bunker;3151;9.7;1740;5.32;0
13;bunker;3191;9.95;1756.63;3.17;0
13;bunker;3181;9.7;1747;4.37;0
13;bunker;3206;10.25;1755.75;2.21;0
13;bunker;3200;10.1;1742.63;3.77;0
13;bunker;3180;9.7;1744.38;0.15;0
13;bunker;3181;9.7;1754;4.27;0
13;bunker;3159;9.68;1754;5.84;0
13;bunker;3219;10.38;1760.13;2.22;0
13;bunker;3210;9.8;1761;4.88;0
13;bunker;3191;10.1;1736.5;2.72;0
13;bunker;3204;9.85;1740.88;2.82;0
13;bunker;3189;10.13;1754;0.66;0
13;bunker;3188;9.68;1758.38;3.33;0
13;coastal_bunker;3222;9.53;1764.5;-3.34;0
13;coastal_bunker;3188;9.53;1734.75;-1.37;0
13;coastal_bunker;3151;9.5;1734.75;-1.21;0
13;coastal_bunker;3168;9.5;1754.88;-1.82;0
13;coastal_bunker;3206;9.55;1765.38;-3.34;0
13;coastal_bunker;3155;9.5;1750.5;-1.57;0
13;coastal_bunker;3181;9.5;1740;-0.59;0
13;coastal_bunker;3191;9.55;1762.75;-2.9;0
13;coastal_bunker;3174;9.5;1745.25;-1.11;0
13;dockyard;3151;9.5;1735.63;-1.21;0
13;anti_air_building;3178;9.7;1754.88;0.82;0
13;anti_air_building;3214;9.82;1761;4.95;0
13;anti_air_building;3196;10.3;1746.13;0.23;0
13;synthetic_refinery;3158;9.68;1753.13;2.89;0
13;nuclear_reactor;3204;9.82;1741.75;3.39;0
14;arms_factory;2740;9.68;1547.5;1.63;0
14;arms_factory;2749;9.75;1558;4.65;0
14;arms_factory;2768;9.7;1557.13;1.03;0
14;arms_factory;2772;9.85;1548.38;3.69;0
14;arms_factory;2743;9.6;1548.38;1.54;0
14;arms_factory;2763;10.4;1551;3.1;0
14;industrial_complex;2741;9.7;1558;5.76;0
14;industrial_complex;2758;9.93;1558.88;2.14;0
14;industrial_complex;2741;9.7;1549.25;5.16;0
14;industrial_complex;2776;9.8;1550.13;0.08;0
14;industrial_complex;2745;9.7;1550.13;4.21;0
14;industrial_complex;2759;9.73;1559.75;0.59;0
14;air_base;2759.84;10.3;1548.97;-0.35;0
14;naval_base;2772;9.53;1559.75;-3.14;2871
14;naval_base;2734.12;9.4;1554.05;-1.08;4885
14;naval_base;2766.59;9.6;1541.57;-0.69;8546
14;naval_base;2750;9.5;1562.38;-2.21;2381
14;naval_base;2744;9.5;1546.63;-1.33;4885
14;naval_base;2757;9.5;1541.38;-0.32;8546
14;naval_base;2763;9.57;1558;-3.14;2871
14;bunker;2736.15;9.7;1557.46;5.32;0
14;bunker;2747;9.8;1552.75;3.17;0
14;bunker;2777;9.65;1555.38;4.37;0
14;bunker;2769;9.98;1545.75;2.21;0
14;bunker;2761;10.15;1544.88;3.77;0
14;bunker;2759;10.53;1554.5;0.15;0
14;bunker;2778;9.7;1547.5;4.27;0
14;bunker;2766;10.1;1551.88;5.84;0
14;bunker;2756;9.7;1561.5;2.22;0
14;bunker;2743;9.6;1548.38;4.88;0
14;coastal_bunker;2738;9.5;1546.63;-1.33;0
14;coastal_bunker;2740;9.53;1552.75;-0.79;0
14;coastal_bunker;2751;9.5;1544.88;-0.32;0
14;coastal_bunker;2763;9.73;1557.13;-3.14;0
14;coastal_bunker;2772;9.68;1558.88;-3.14;0
14;coastal_bunker;2756;9.55;1563.25;-4.04;0
14;coastal_bunker;2762;9.5;1540.5;-0.69;0
14;dockyard;2760.88;10;1542.4;0.37;0
14;anti_air_building;2755;10.3;1551;4.44;0
14;anti_air_building;2770;10.23;1548.38;1.17;0
14;anti_air_building;2749;9.7;1558.88;3.84;0
14;synthetic_refinery;2772;9.8;1553.63;0.22;0
14;nuclear_reactor;2746;9.7;1549.25;5.9;0
15;arms_factory;2820;9.85;1569.38;1.03;0
15;arms_factory;2828;9.9;1572;3.69;0
15;arms_factory;2818;10.1;1563.25;1.54;0
15;arms_factory;2794;11.5;1560.63;3.1;0
15;arms_factory;2803;10.65;1563.25;5.76;0
15;arms_factory;2816;9.7;1579.88;2.14;0
15;industrial_complex;2781;9.7;1575.5;5.16;0
15;industrial_complex;2806;10.25;1561.5;0.08;0
15;industrial_complex;2827;9.8;1577.25;4.21;0
15;industrial_complex;2798;11.28;1559.75;0.59;0
15;industrial_complex;2808;10.43;1566.75;2.15;0
15;industrial_complex;2820;9.98;1566.75;4.81;0
15;air_base;2814.97;10;1565.15;3.15;0
15;naval_base;2780.91;9.5;1577.5;-3.17;2847
15;naval_base;2821.73;9.4;1581.9;-2.96;12389
15;naval_base;2790;9.55;1572;-3.39;2847
15;naval_base;2808.48;9.5;1575.21;-1.19;2847
15;naval_base;2782;9.5;1564.13;-2.16;2871
15;naval_base;2801;9.7;1570.25;-3.39;2847
15;naval_base;2805.24;9.7;1570.63;-2.9;2847
15;bunker;2792;10.05;1569.38;4.37;0
15;bunker;2820;10.05;1561.5;2.21;0
15;bunker;2822;9.8;1573.75;3.77;0
15;bunker;2818;9.9;1558;0.15;0
15;bunker;2810;10.53;1561.5;4.27;0
15;bunker;2790;11.35;1562.38;5.84;0
15;bunker;2816;9.9;1569.38;2.22;0
15;bunker;2831;9.82;1577.25;4.88;0
15;bunker;2784;9.9;1564.13;2.72;0
15;bunker;2794;9.73;1571.13;2.82;0
15;bunker;2809;10.5;1565.88;0.66;0
15;bunker;2818;9.7;1578.13;3.33;0
15;bunker;2827;9.82;1579;1.17;0
15;bunker;2781;9.57;1572;1.27;0
15;bunker;2804;10.38;1561.5;5.39;0
15;coastal_bunker;2783;9.6;1577.25;-3.39;0
15;coastal_bunker;2824.56;9.5;1582.93;-2.36;0
15;coastal_bunker;2800.32;9.7;1570.92;-3.39;0
15;coastal_bunker;2789.94;9.5;1572.26;-3.39;0
15;coastal_bunker;2782.23;9.5;1562.72;-1.26;0
15;coastal_bunker;2808.9;9.5;1577.89;-2.09;0
15;coastal_bunker;2806.29;9.5;1571.76;-2.9;0
15;dockyard;2808.64;9.5;1575.23;-1.29;0
15;anti_air_building;2782;9.7;1573.75;4.95;0
15;anti_air_building;2811;10.55;1559.75;0.23;0
15;anti_air_building;2823;9.75;1576.38;2.89;0
15;synthetic_refinery;2818;9.7;1572;0.73;0
15;nuclear_reactor;2827;10.28;1565;0.13;0
16;arms_factory;2851;9.8;1552.75;1.54;0
16;arms_factory;2853;9.8;1566.75;3.1;0
16;arms_factory;2824;10;1558.88;5.76;0
16;arms_factory;2835;9.9;1566.75;2.14;0
16;arms_factory;2827;9.9;1552.75;5.16;0
16;arms_factory;2826;9.95;1555.38;0.08;0
16;industrial_complex;2832;10.18;1563.25;4.21;0
16;industrial_complex;2826;9.95;1550.13;0.59;0
16;industrial_complex;2821;9.95;1551.88;2.15;0
16;industrial_complex;2845;9.8;1558.88;4.81;0
16;industrial_complex;2854;9.8;1560.63;2.65;0
16;industrial_complex;2849;9.75;1565;0.5;0
16;air_base;2842.77;9.8;1556.86;-0.2;0
16;bunker;2824;10;1560.63;4.72;0
16;bunker;2846;9.7;1565.88;1.1;0
16;bunker;2826;9.95;1550.13;3.76;0
16;bunker;2845;9.8;1553.63;5.32;0
16;bunker;2840;9.8;1559.75;3.17;0
16;bunker;2858;9.8;1563.25;4.37;0
16;bunker;2840;9.8;1565;2.21;0
16;bunker;2851;9.8;1562.38;3.77;0
16;bunker;2837;9.8;1568.5;0.15;0
16;anti_air_building;2832;9.85;1553.63;4.27;0
16;anti_air_building;2829;9.9;1557.13;5.84;0
16;anti_air_building;2845;9.8;1560.63;2.22;0
16;synthetic_refinery;2826;9.9;1551.88;4.88;0
16;nuclear_reactor;2850;9.75;1559.75;2.82;0
17;arms_factory;2903;10.32;1542.25;5.76;0
17;arms_factory;2893;10.28;1545.75;2.14;0
17;arms_factory;2900;10.15;1549.25;5.16;0
17;arms_factory;2911;12.8;1551.88;0.08;0
17;arms_factory;2902;10.1;1531.75;4.21;0
17;arms_factory;2908;10.23;1534.38;0.59;0
17;industrial_complex;2897;10.3;1548.38;2.15;0
17;industrial_complex;2898;10.4;1553.63;4.81;0
17;industrial_complex;2906;10.6;1554.5;2.65;0
17;industrial_complex;2908;10.1;1533.5;0.5;0
17;industrial_complex;2910;11.43;1537;0.6;0
17;industrial_complex;2892;10.15;1543.13;4.72;0
17;air_base;2907.31;11.4;1544.38;4.7;0
17;bunker;2913;13.5;1548.38;3.76;0
17;bunker;2901;10.35;1552.75;5.32;0
17;bunker;2907;11.63;1538.75;3.17;0
17;bunker;2896;10.1;1538.75;4.37;0
17;bunker;2899;10.1;1526.5;2.21;0
17;bunker;2899;10.48;1557.13;3.77;0
17;bunker;2908;10.1;1532.63;0.15;0
17;bunker;2906;10.3;1557.13;4.27;0
17;bunker;2903;10.45;1545.75;5.84;0
17;bunker;2896;10.1;1542.25;2.22;0
17;anti_air_building;2903;10.43;1554.5;4.88;0
17;anti_air_building;2909;12.15;1540.5;2.72;0
17;anti_air_building;2907;11.18;1537;2.82;0
17;synthetic_refinery;2899;10;1542.25;0.66;0
17;nuclear_reactor;2910;12.38;1548.38;1.17;0
18;arms_factory;2886;11.32;1563.25;5.16;0
18;arms_factory;2863;9.9;1556.25;0.08;0
18;arms_factory;2894;11.6;1561.5;4.21;0
18;arms_factory;2887;11.23;1566.75;0.59;0
18;arms_factory;2895;10.4;1572.88;2.15;0
18;arms_factory;2883;9.95;1573.75;4.81;0
18;industrial_complex;2867;9.9;1556.25;2.65;0
18;industrial_complex;2862;9.85;1561.5;0.5;0
18;industrial_complex;2872;9.98;1565;0.6;0
18;industrial_complex;2875.82;10.4;1563.58;5.12;0
18;industrial_complex;2869;9.93;1571.13;1.1;0
18;industrial_complex;2874;9.8;1573.75;3.76;0
18;air_base;2878.52;10.8;1561.76;5.52;0
18;bunker;2876;10.53;1580.75;3.17;0
18;bunker;2891;11.75;1562.38;4.37;0
18;bunker;2871;9.8;1562.38;2.21;0
18;bunker;2884;10.32;1549.25;3.77;0
18;bunker;2869;9.82;1564.13;0.15;0
18;bunker;2873;10.23;1565.88;4.27;0
18;bunker;2896;10.63;1564.13;5.84;0
18;bunker;2871;10.05;1548.38;2.22;0
18;bunker;2885;10.03;1572.88;4.88;0
18;bunker;2886;10;1574.63;2.72;0
18;bunker;2890;11.73;1560.63;2.82;0
18;bunker;2882;10.82;1558;0.66;0
18;anti_air_building;2872;9.8;1574.63;3.33;0
18;anti_air_building;2879;10.57;1557.13;1.17;0
18;anti_air_building;2869;9.8;1560.63;1.27;0
18;synthetic_refinery;2885;10.23;1571.13;5.39;0
18;nuclear_reactor;2867;9.93;1551.88;4.44;0
19;arms_factory;2787;10.15;1468.75;4.21;0
19;arms_factory;2789;9.55;1501.13;0.59;0
19;arms_factory;2791;9.88;1486.25;2.15;0
19;arms_factory;2787;9.7;1476.63;4.81;0
19;arms_factory;2794;10.25;1482.75;2.65;0
19;arms_factory;2786;9.73;1474;0.5;0
19;industrial_complex;2798;9.73;1489.75;0.6;0
19;industrial_complex;2789;9.7;1481.88;4.72;0
19;industrial_complex;2791;10.15;1479.25;1.1;0
19;industrial_complex;2792;9.7;1497.63;3.76;0
19;industrial_complex;2789;9.75;1488;5.32;0
19;industrial_complex;2795;10.3;1484.5;3.17;0
19;air_base;2792.92;10.4;1479.56;1.67;0
19;naval_base;2785;9.5;1478.38;-2.03;8592
19;naval_base;2795;9.6;1496.75;-3.31;5108
19;naval_base;2789;9.5;1504.63;-3.28;5108
19;naval_base;2796;9.5;1500.25;-2.11;5108
19;naval_base;2783;9.65;1471.38;-2.21;8592
19;naval_base;2786;9.5;1485.38;-1.89;8592
19;bunker;2797;9.93;1487.13;4.88;0
19;bunker;2794;9.68;1492.38;2.72;0
19;bunker;2790;10.15;1470.5;2.82;0
19;bunker;2789;9.7;1481;0.66;0
19;bunker;2792;10.35;1473.13;3.33;0
19;bunker;2800;10.05;1498.5;1.17;0
19;bunker;2789;9.55;1501.13;1.27;0
19;coastal_bunker;2785;9.5;1481.88;-1.89;0
19;coastal_bunker;2788;9.5;1503.75;-3.28;0
19;coastal_bunker;2784;9.5;1475.75;-2.03;0
19;coastal_bunker;2796;9.68;1495;-3.31;0
19;coastal_bunker;2783;9.5;1473.13;-2.21;0
19;coastal_bunker;2797;9.5;1499.38;-2.11;0
19;dockyard;2792.17;9.7;1499.86;-4.59;0
19;anti_air_building;2794;9.63;1491.5;5.9;0
